Date,Open,High,Low,Close,Volume,Asset_name
2021-10-08 12:00:00,0.06001,4.75,0.06001,3.89061,267659602.0,BETAUSDT
2021-10-08 16:00:00,3.89061,3.93399,3.05001,3.228,46175894.0,BETAUSDT
2021-10-08 20:00:00,3.22773,3.38413,3.08197,3.23,21117494.0,BETAUSDT
2021-10-09 00:00:00,3.2331,3.66599,3.15953,3.23181,25142241.0,BETAUSDT
2021-10-09 04:00:00,3.23182,3.47,3.15999,3.39387,13686784.0,BETAUSDT
2021-10-09 08:00:00,3.39391,4.5,3.36422,4.03953,90242520.0,BETAUSDT
2021-10-09 12:00:00,4.03941,4.12981,3.35,3.42646,33516316.0,BETAUSDT
2021-10-09 16:00:00,3.42902,3.68,3.32285,3.54928,15641151.0,BETAUSDT
2021-10-09 20:00:00,3.54908,3.61999,3.395,3.4519,5981282.0,BETAUSDT
2021-10-10 00:00:00,3.45191,3.59,3.253,3.49534,7358679.0,BETAUSDT
2021-10-10 04:00:00,3.49825,3.76,3.46347,3.59799,11314944.0,BETAUSDT
2021-10-10 08:00:00,3.59768,3.598,3.37142,3.40971,6539102.0,BETAUSDT
2021-10-10 12:00:00,3.40971,3.52,3.35,3.409,4810884.0,BETAUSDT
2021-10-10 16:00:00,3.409,3.42999,3.28,3.34164,3321957.0,BETAUSDT
2021-10-10 20:00:00,3.34114,3.355,3.16635,3.17,3004499.0,BETAUSDT
2021-10-11 00:00:00,3.17,3.35,3.11549,3.22452,4445196.0,BETAUSDT
2021-10-11 04:00:00,3.23776,3.24575,2.8168,2.94095,10128576.0,BETAUSDT
2021-10-11 08:00:00,2.94251,3.00376,2.69511,2.74866,7909359.0,BETAUSDT
2021-10-11 12:00:00,2.74861,2.898,2.617,2.62492,8588650.0,BETAUSDT
2021-10-11 16:00:00,2.62561,2.846,2.54179,2.6392,7695857.0,BETAUSDT
2021-10-11 20:00:00,2.6399,2.79,2.59791,2.72332,3077082.0,BETAUSDT
2021-10-12 00:00:00,2.72054,2.89665,2.62257,2.75624,4711312.0,BETAUSDT
2021-10-12 04:00:00,2.75624,2.81,2.61715,2.63404,2624597.0,BETAUSDT
2021-10-12 08:00:00,2.63388,2.74,2.46,2.64236,6706376.0,BETAUSDT
2021-10-12 12:00:00,2.64042,2.86577,2.61,2.82244,10014969.0,BETAUSDT
2021-10-12 16:00:00,2.82244,2.82568,2.65001,2.708,3561142.0,BETAUSDT
2021-10-12 20:00:00,2.70928,2.76799,2.672,2.74879,1840478.0,BETAUSDT
2021-10-13 00:00:00,2.74685,2.76,2.59423,2.66947,2535232.0,BETAUSDT
2021-10-13 04:00:00,2.66628,2.70206,2.469,2.48049,4870521.0,BETAUSDT
2021-10-13 08:00:00,2.48233,2.555,2.4,2.45601,4479224.0,BETAUSDT
2021-10-13 12:00:00,2.45601,2.45601,2.27862,2.35,6765011.0,BETAUSDT
2021-10-13 16:00:00,2.35263,2.385,2.26,2.287,2474100.0,BETAUSDT
2021-10-13 20:00:00,2.287,2.42642,2.287,2.368,2546387.0,BETAUSDT
2021-10-14 00:00:00,2.37253,2.43498,2.3,2.3546,2829600.0,BETAUSDT
2021-10-14 04:00:00,2.35287,2.39699,2.3,2.32652,2989701.0,BETAUSDT
2021-10-14 08:00:00,2.32652,2.66481,2.32508,2.4397,13284813.0,BETAUSDT
